domain,owner,org_type,certified_date,cert_level,detail_url
ninhhiep.gialam.hanoi.gov.vn,"UBND xã Ninh Hiệp, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ninhhiepgialamhanoigovvn-1731050435
ntholha.ductrong.lamdong.gov.vn,UBND xã N'Thôl Hạ,Hội đồng nhân dân & UBND,13/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ntholhaductronglamdonggovvn-1710232408
office-sgtvt.tphcm.gov.vn,Sở Giao thông vận tải Thành phố Hồ Chí Minh,Hội đồng nhân dân & UBND,23/07/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/office-sgtvttphcmgovvn-1721639875
phongchongthientai.vinhlong.gov.vn,Chi cục Thủy lợi Vĩnh Long,Chính phủ Việt Nam,15/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phongchongthientaivinhlonggovvn-1723689851
phongloc.hauloc.thanhhoa.gov.vn,"UBND Xã Phong Lộc, huyện Hậu Lộc, tỉnh Thanh Hoá",Hội đồng nhân dân & UBND,17/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phonglochaulocthanhhoagovvn-1729133643
phucat-quocoai.thudo.gov.vn,"UBND xã Phú Cát, huyện Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phucat-quocoaithudogovvn-1732249041
phudong.bavi.hanoi.gov.vn,"UBND Xã Phú Đông - Huyện Ba Vì, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phudongbavihanoigovvn-1731049172
phudong.gialam.hanoi.gov.vn,"UBND xã Phù Đồng, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phudonggialamhanoigovvn-1731050749
phulam.thixanghison.thanhhoa.gov.vn,"UBND xã Phú Lâm Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phulamthixanghisonthanhhoagovvn-1723521868
phuluu-unghoa.thudo.gov.vn,"UBND Xã Phù Lưu, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phuluu-unghoathudogovvn-1734401390
phuman-quocoai.thudo.gov.vn,"UBND xã Phú Mãn, huyện Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phuman-quocoaithudogovvn-1732085111
phungxa.myduc.hanoi.gov.vn,"UBND xã Phùng Xá, Mỹ Đức, Hà Nội",Hội đồng nhân dân & UBND,27/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phungxamyduchanoigovvn-1732682820
phuocmy.danang.gov.vn,UBND phường Phước Mỹ,Hội đồng nhân dân & UBND,27/11/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phuocmydananggovvn-1698720659
phuong1.vinhlong.gov.vn,"UBND Phường 1, TP Vĩnh Long, tỉnh Vĩnh Long",Hội đồng nhân dân & UBND,15/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phuong1vinhlonggovvn-1723689005
phuongtu-unghoa.thudo.gov.vn,"UBND Xã Phương Tú, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phuongtu-unghoathudogovvn-1734402122
phuson.thixanghison.thanhhoa.gov.vn,"UBND xã Phú Sơn Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phusonthixanghisonthanhhoagovvn-1723522076
phuyen.gov.vn,HĐND & UBND tỉnh Phú Yên,Hội đồng nhân dân & UBND,Đã xác thực chính thức,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/phuyen.gov.vn
qbtte.thanhhoa.gov.vn,Quỹ Bảo trợ trẻ em tỉnh Thanh Hóa,Hội đồng nhân dân & UBND,17/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/qbttethanhhoagovvn-1729133104
quangbinh.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Bình Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangbinhquangxuongthanhhoagovvn-1723523077
quangchinh.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Chính Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangchinhquangxuongthanhhoagovvn-1723523224
quangdinh.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Định Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangdinhquangxuongthanhhoagovvn-1723523263
quangduc.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Đức Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangducquangxuongthanhhoagovvn-1723523294
quanggiao.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Giao Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanggiaoquangxuongthanhhoagovvn-1723523336
quanghai.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Hải Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanghaiquangxuongthanhhoagovvn-1723523375
quanghoa.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Hòa Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanghoaquangxuongthanhhoagovvn-1723523417
quanghop.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Hợp Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanghopquangxuongthanhhoagovvn-1723523450
quangkhe.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Khê Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangkhequangxuongthanhhoagovvn-1723523483
quangloc.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Lộc Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanglocquangxuongthanhhoagovvn-1723523532
quanglong.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Long Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanglongquangxuongthanhhoagovvn-1723523569
quangluu.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Lưu Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangluuquangxuongthanhhoagovvn-1723523640
quangngoc.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Ngọc Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangngocquangxuongthanhhoagovvn-1723523605
quangnham.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Nham Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangnhamquangxuongthanhhoagovvn-1723523674
quangnhan.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Nhân Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangnhanquangxuongthanhhoagovvn-1723523706
quangninh.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Ninh Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangninhquangxuongthanhhoagovvn-1723523740
quangphuc.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Phúc Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangphucquangxuongthanhhoagovvn-1723523810
quangphucau-unghoa.thudo.gov.vn,"UBND Xã Quảng Phú Cầu, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangphucau-unghoathudogovvn-1734401102
quangthach.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Thạch Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangthachquangxuongthanhhoagovvn-1723523772
quangthai.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Thái Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangthaiquangxuongthanhhoagovvn-1723523851
quangthien.kimson.ninhbinh.gov.vn,"Uỷ ban nhân dân xã Quang Thiện, huyện Kim Sơn, tỉnh Ninh Bình",Hội đồng nhân dân & UBND,27/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangthienkimsonninhbinhgovvn-1719454598
quangtrach.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Trạch Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangtrachquangxuongthanhhoagovvn-1723523887
quangtrung.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Trung Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangtrungquangxuongthanhhoagovvn-1723523920
quangtruong.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Trường Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangtruongquangxuongthanhhoagovvn-1723523954
quangvan.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Văn Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangvanquangxuongthanhhoagovvn-1723523985
quangyen.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Yên Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangyenquangxuongthanhhoagovvn-1723524020
quocoai-quocoai.thudo.gov.vn,"UBND thị trấn Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quocoai-quocoaithudogovvn-1732084491
quocoai.thudo.gov.vn,"UBND huyện Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quocoaithudogovvn-1732084413
soctrang.gov.vn,HĐND & UBND tỉnh Sóc Trăng,Hội đồng nhân dân & UBND,Đã xác thực chính thức,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soctrang.gov.vn
sonda.bavi.hanoi.gov.vn,"UBND Xã Sơn Đà - Huyện Ba Vì, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sondabavihanoigovvn-1731049086
songoaivu.angiang.gov.vn,Sở Ngoại vụ tỉnh An Giang,Hội đồng nhân dân & UBND,13/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songoaivuangianggovvn-1733889739
soytehaiphong.gov.vn,Sở Y tế Hải Phòng,Hội đồng nhân dân & UBND,26/07/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soytehaiphonggovvn-1714621510
tamthuan.danang.gov.vn,UBND phường Tam Thuận,Hội đồng nhân dân & UBND,12/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tamthuandananggovvn-1702286112
tandan.thixanghison.thanhhoa.gov.vn,"UBND phường Tân Dân Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tandanthixanghisonthanhhoagovvn-1723522581
tanhoa-quocoai.thudo.gov.vn,"UBND xã Tân Hoà, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tanhoa-quocoaithudogovvn-1732084684
tanhong.bavi.hanoi.gov.vn,"UBND  Xã Tản Hồng - Huyện Ba Vì, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tanhongbavihanoigovvn-1731049206
tankhang.nongcong.thanhhoa.gov.vn,"UBND xã Tân Khang Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tankhangnongcongthanhhoagovvn-1723524357
tanphu-quocoai.thudo.gov.vn,"UBND xã Tân Phú, huyện Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tanphu-quocoaithudogovvn-1732090878
tanphuc.nongcong.thanhhoa.gov.vn,"UBND xã Tân Phúc Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tanphucnongcongthanhhoagovvn-1723524390
tantho.nongcong.thanhhoa.gov.vn,"UBND xã Tân Thọ Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tanthonongcongthanhhoagovvn-1723524427
tantruong.thixanghison.thanhhoa.gov.vn,"UBND xã Tân Trường Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tantruongthixanghisonthanhhoagovvn-1723522147
taoduongvan-unghoa.thudo.gov.vn,"UBND Xã Tảo Dương Văn, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/taoduongvan-unghoathudogovvn-1734402237
teloi.nongcong.thanhhoa.gov.vn,"UBND xã Tế Lợi Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/teloinongcongthanhhoagovvn-1723531368
tenong.nongcong.thanhhoa.gov.vn,"UBND xã Tế Nông Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tenongnongcongthanhhoagovvn-1723524809
tethang.nongcong.thanhhoa.gov.vn,"UBND xã Tế Thắng Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tethangnongcongthanhhoagovvn-1723524846
thachthan-quocoai.thudo.gov.vn,"UBND xã Thạch Thán, huyện Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thachthan-quocoaithudogovvn-1732084758
thangbinh.nongcong.thanhhoa.gov.vn,"UBND xã Thăng Bình Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thangbinhnongcongthanhhoagovvn-1723531643
thanglong.nongcong.thanhhoa.gov.vn,"UBND xã Thăng Long Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thanglongnongcongthanhhoagovvn-1723531577
thangtho.nongcong.thanhhoa.gov.vn,"UBND xã Thăng Thọ Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thangthonongcongthanhhoagovvn-1723531611
thanhlam.bathuoc.thanhhoa.gov.vn,"UBND Xã Thành Lâm, Huyện Bá Thước, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thanhlambathuocthanhhoagovvn-1724148994
thanhmy.sontay.hanoi.gov.vn,"UBND xã Thanh Mỹ, thị xã Sơn Tây, Hà Nội",Hội đồng nhân dân & UBND,27/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thanhmysontayhanoigovvn-1732682579
thanhson.bathuoc.thanhhoa.gov.vn,"UBND Xã Thành Sơn, Huyện Bá Thước, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thanhsonbathuocthanhhoagovvn-1724149026
thbausen.vungtaubrvt.edu.vn,Trường Tiểu học Bàu Sen,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thbausenvungtaubrvteduvn-1714037205
thbinhminh.vungtaubrvt.edu.vn,Trường Tiểu học Bình Minh,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thbinhminhvungtaubrvteduvn-1714018735
thbuithixuan.vungtaubrvt.edu.vn,Trường Tiểu học Bùi Thị Xuân,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thbuithixuanvungtaubrvteduvn-1714019720
thchilinh.vungtaubrvt.edu.vn,Trường Tiểu học Chí Linh,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thchilinhvungtaubrvteduvn-1714020019
thcsbachdang.vungtaubrvt.edu.vn,Trường Trung học cơ sở Bạch Đằng,Tổ chức nhà nước,20/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thcsbachdangvungtaubrvteduvn-1715160774
thcsvungtau.vungtaubrvt.edu.vn,Trường Trung học cơ sở Vũng Tàu,Tổ chức nhà nước,20/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thcsvungtauvungtaubrvteduvn-1715159140
thdoanket.vungtaubrvt.edu.vn,Trường Tiểu học Đoàn Kết,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thdoanketvungtaubrvteduvn-1714036993
thhainam.vungtaubrvt.edu.vn,Trường Tiểu học Hải Nam,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thhainamvungtaubrvteduvn-1714031765
thhalong.vungtaubrvt.edu.vn,Trường Tiểu học Hạ Long,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thhalongvungtaubrvteduvn-1714022356
thhoabinh.vungtaubrvt.edu.vn,Trường Tiểu học Hòa Bình,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thhoabinhvungtaubrvteduvn-1714039025
thietke.bathuoc.thanhhoa.gov.vn,"UBND Xã Thiết Kế, Huyện Bá Thước, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thietkebathuocthanhhoagovvn-1724148763
thietong.bathuoc.thanhhoa.gov.vn,"UBND Xã Thiết Ống, Huyện Bá Thước, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thietongbathuocthanhhoagovvn-1724149057
thieukhanh.tpthanhhoa.thanhhoa.gov.vn,"UBND Phường Thiệu Khánh, Thành phố Thanh Hóa, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,26/09/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thieukhanhtpthanhhoathanhhoagovvn-1727319110
thieuvan.tpthanhhoa.thanhhoa.gov.vn,"UBND Xã Thiệu Vân, Thành phố Thanh Hóa, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,26/09/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thieuvantpthanhhoathanhhoagovvn-1727319153
thitran.nongcong.thanhhoa.gov.vn,"UBND thị trấn Nông Cống Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thitrannongcongthanhhoagovvn-1723532196
thitran.thuongxuan.thanhhoa.gov.vn,Ủy ban nhân dân Thị trấn Thường Xuân,Hội đồng nhân dân & UBND,02/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thitranthuongxuanthanhhoagovvn-1714105937
thitrancanhnang.bathuoc.thanhhoa.gov.vn,"UBND Thị trấn Cành Nàng, Huyện Bá Thước, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thitrancanhnangbathuocthanhhoagovvn-1724148731
thitrantanphong.quangxuong.thanhhoa.gov.vn,"UBND Thị trấn Tân Phong Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thitrantanphongquangxuongthanhhoagovvn-1723523001
thitrantraxuan.trabong.quangngai.gov.vn,Uỷ ban nhân dân thị trấn Trà Xuân,Hội đồng nhân dân & UBND,07/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thitrantraxuantrabongquangngaigovvn-1730378875
thleloi.vungtaubrvt.edu.vn,Trường Tiểu học Lê Lợi,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thleloivungtaubrvteduvn-1714032893
thlongson1.vungtaubrvt.edu.vn,Trường Tiểu học Long Sơn 1,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thlongson1vungtaubrvteduvn-1714037503
thlongson2.vungtaubrvt.edu.vn,Trường Tiểu học Long Sơn 2,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thlongson2vungtaubrvteduvn-1714037482
thluuchihieu.vungtaubrvt.edu.vn,Trường Tiểu học Lưu Chí Hiếu,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thluuchihieuvungtaubrvteduvn-1714018241
thlytutrong.vungtaubrvt.edu.vn,"Trường Tiểu học Lý Tự trọng, TP. Vũng Tàu, Tỉnh BRVT",Tổ chức nhà nước,17/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thlytutrongvungtaubrvteduvn-1728884108
thnguyenbinhkhiem.vungtaubrvt.edu.vn,Trường Tiểu học Nguyễn Bỉnh Khiêm,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thnguyenbinhkhiemvungtaubrvteduvn-1714018554
thnguyenhuucanh.vungtaubrvt.edu.vn,Trường Tiểu học Nguyễn Hữu Cảnh,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thnguyenhuucanhvungtaubrvteduvn-1714037770
thnguyenthaihoc.vungtaubrvt.edu.vn,Trường Tiểu học Nguyễn Thái Học,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thnguyenthaihocvungtaubrvteduvn-1714034420
thnguyenvietxuan.vungtaubrvt.edu.vn,Trường Tiểu học Nguyễn Viết Xuân,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thnguyenvietxuanvungtaubrvteduvn-1714034615
thongkedienbien.gov.vn,Cục Thống kê Điện Biên,Chính phủ Việt Nam,11/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thongkedienbiengovvn-1728550340
thongkehd.gov.vn,Cục thống kê tỉnh Hải Dương,Chính phủ Việt Nam,07/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thongkehdgovvn-1728268407
