domain,owner,category_type,certified_date,cert_level,license_number,status,detail_url
funnysoft.vn,CÔNG TY TNHH FUNNY SOFT,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-04-23,Giấy phép chính thức (ABEI - Bộ TT&TT),137/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
funs.vn,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN SG,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-09-15,Giấy phép chính thức (ABEI - Bộ TT&TT),389/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
funtap.games,CÔNG TY CỔ PHẦN FUNTAP GAMES,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-07-22,Giấy phép chính thức (ABEI - Bộ TT&TT),439/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
funtap.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-03-25,Giấy phép chính thức (ABEI - Bộ TT&TT),142/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
funtoon.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-11-13,Giấy phép chính thức (ABEI - Bộ TT&TT),516/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
funzy.vn,CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-04-04,Giấy phép chính thức (ABEI - Bộ TT&TT),620/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
fw.zing.vn,CÔNG TY TNHH TRUYỀN THÔNG MINH PHƯƠNG THỊNH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-03-26,Giấy phép chính thức (ABEI - Bộ TT&TT),390/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
fw2vn.vnggames.com,CÔNG TY CỔ PHẦN VNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-06-24,Giấy phép chính thức (ABEI - Bộ TT&TT),1030/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
fwtr.sohagame.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-24,Giấy phép chính thức (ABEI - Bộ TT&TT),101 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
fzone.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ GHD,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2021-08-02,Giấy phép chính thức (ABEI - Bộ TT&TT),136/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
g4m.vn,CÔNG TY TNHH G4M,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-10-25,Giấy phép chính thức (ABEI - Bộ TT&TT),2053/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-12-15,Giấy phép chính thức (ABEI - Bộ TT&TT),556/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gaconxuatkich.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-06-03,Giấy phép chính thức (ABEI - Bộ TT&TT),909/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gaka.vn,CÔNG TY CỔ PHẦN VME,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-11-04,Giấy phép chính thức (ABEI - Bộ TT&TT),711/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
galix.duo.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-10-31,Giấy phép chính thức (ABEI - Bộ TT&TT),1996/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamate.vn,TỔNG TY TNHH CÔNG NGHỆ GIẢI TRÍ CHÂU Á,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-10-03,Giấy phép chính thức (ABEI - Bộ TT&TT),1896/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamc24h.vn,CÔNG TY CỔ PHẦN DỊCH VỤ PHÁT TRIỂN NGƯỜI DÙNG MKO,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-06-19,Giấy phép chính thức (ABEI - Bộ TT&TT),90/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.chronicle.vn,CÔNG TY TNHH CHRONICLE,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-06-08,Giấy phép chính thức (ABEI - Bộ TT&TT),998/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
game.cmn.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-05-30,Giấy phép chính thức (ABEI - Bộ TT&TT),216/QĐ-PTTH&TTĐT,expired,https://giayphep.abei.gov.vn/
game.funzy.vn,CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-10-31,Giấy phép chính thức (ABEI - Bộ TT&TT),490/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.kul.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-05-20,Giấy phép chính thức (ABEI - Bộ TT&TT),740/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
game.miu.com.vn,CÔNG TY TNHH MIU,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2021-12-20,Giấy phép chính thức (ABEI - Bộ TT&TT),198/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.mocha.com,CÔNG TY TRUYỀN THÔNG VIETTEL,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-01-13,Giấy phép chính thức (ABEI - Bộ TT&TT),13/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.mocha.com.vn,CÔNG TY TRUYỀN THÔNG VIETTEL,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2022-07-26,Giấy phép chính thức (ABEI - Bộ TT&TT),94/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-10-14,Giấy phép chính thức (ABEI - Bộ TT&TT),192/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.travellet.vn,CÔNG TY CỔ PHẦN TRAVELLET VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-06-20,Giấy phép chính thức (ABEI - Bộ TT&TT),1012/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
game.tv247.vn,CÔNG TY CỔ PHẦN TRUYỀN THÔNG ĐA PHƯƠNG TIỆN THỦ ĐÔ,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2018-06-20,Giấy phép chính thức (ABEI - Bộ TT&TT),159/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game.vnptmoney.vn,TỔNG CÔNG TY TRUYỀN THÔNG (VNPT),"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2023-12-20,Giấy phép chính thức (ABEI - Bộ TT&TT),219/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game1vn.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ 357,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-08-07,Giấy phép chính thức (ABEI - Bộ TT&TT),279/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
game24h.vn,CÔNG TY CỔ PHẦN DỊCH VỤ PHÁT TRIỂN NGƯỜI DÙNG MKO,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-06-22,Giấy phép chính thức (ABEI - Bộ TT&TT),92/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
game365.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ KỸ THUẬT VTECH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-01-02,Giấy phép chính thức (ABEI - Bộ TT&TT),01/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
game6.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NEMO,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-02-13,Giấy phép chính thức (ABEI - Bộ TT&TT),60/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
gameasy.vn,CÔNG TY CỔ PHẦN VITA GAME,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2023-08-11,Giấy phép chính thức (ABEI - Bộ TT&TT),126/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gameb.vn,CÔNG TY CỔ PHẦN BLISS,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-08-20,Giấy phép chính thức (ABEI - Bộ TT&TT),1354/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamebao.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI TRỰC TUYẾN BẢO NINH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-01-09,Giấy phép chính thức (ABEI - Bộ TT&TT),40/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamebp.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN THƯƠNG MAI VÀ DỊCH VỤ BẢO PHÁT,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-09-17,Giấy phép chính thức (ABEI - Bộ TT&TT),170/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamehit.vn,CÔNG TY CỔ PHẦN FUNTEK VIỆT NAM,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2022-10-28,Giấy phép chính thức (ABEI - Bộ TT&TT),144/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamelord.vn,CÔNG TY CỔ PHẦN GB TOÀN CẦU,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-05-25,Giấy phép chính thức (ABEI - Bộ TT&TT),71/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamemart.vn,CÔNG TY CỔ PHẦN GIẢI PHÁP SỐ VISION NETWORK VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-11-19,Giấy phép chính thức (ABEI - Bộ TT&TT),2008/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamemo.vn,CÔNG TY CỔ PHẦN SÁNG TẠO ĐA PHƯƠNG TIỆN SAO KHUÊ,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-11-02,Giấy phép chính thức (ABEI - Bộ TT&TT),199/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamenho.vn,CÔNG TY TNHH CÔNG NGHỆ TÂN HỒNG HƯNG,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2019-05-02,Giấy phép chính thức (ABEI - Bộ TT&TT),80/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gameofdragons.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-09-01,Giấy phép chính thức (ABEI - Bộ TT&TT),1476/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gameofvampires.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-12-23,Giấy phép chính thức (ABEI - Bộ TT&TT),2249/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
gameportal.com.vn,TRUNG TÂM ĐO KIỂM PHÁT THANH TRUYỀN HÌNH VÀ THÔNG TIN ĐIỆN TỬ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-11-11,Giấy phép chính thức (ABEI - Bộ TT&TT),213/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
gameportal.gov.vn,TRUNG TÂM ĐO KIỂM PHÁT THANH TRUYỀN HÌNH VÀ THÔNG TIN ĐIỆN TỬ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-11-11,Giấy phép chính thức (ABEI - Bộ TT&TT),213/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
gameportal.vn,TRUNG TÂM ĐO KIỂM PHÁT THANH TRUYỀN HÌNH VÀ THÔNG TIN ĐIỆN TỬ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-11-11,Giấy phép chính thức (ABEI - Bộ TT&TT),213/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
games.travellet.vn,CÔNG TY CỔ PHẦN TRAVELLET VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-03-31,Giấy phép chính thức (ABEI - Bộ TT&TT),501/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
games360.vn,CÔNG TY CỔ PHẦN VME,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-07-21,Giấy phép chính thức (ABEI - Bộ TT&TT),469/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
gametp.vn,CÔNG TY CỔ PHẦN TRUYỀN THÔNG THÁI PHÚ,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-07-24,Giấy phép chính thức (ABEI - Bộ TT&TT),129/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamettd.net,CÔNG TY CỔ PHẦN PHẦN MỀM VÀ TRUYỀN THÔNG TTD VIỆT NAM,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-06-25,Giấy phép chính thức (ABEI - Bộ TT&TT),97/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gametv.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ GTV VIỆT NAM ,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2018-04-02,Giấy phép chính thức (ABEI - Bộ TT&TT),146/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
gametvplus.com,CÔNG TY CỔ PHẦN CÔNG NGHỆ GTV VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-01-08,Giấy phép chính thức (ABEI - Bộ TT&TT),36 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamevui.vn,CÔNG TY CỔ PHẦN MẠNG TRỰC TUYẾN META,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2021-02-01,Giấy phép chính thức (ABEI - Bộ TT&TT),22/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamify.com.vn,CÔNG TY CỔ PHẦN GAMIFY VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-10-02,Giấy phép chính thức (ABEI - Bộ TT&TT),477/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
gamify.vn,CÔNG TY CỔ PHẦN GAMIFY VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-10-02,Giấy phép chính thức (ABEI - Bộ TT&TT),477/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
gamota.cn,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-08-07,Giấy phép chính thức (ABEI - Bộ TT&TT),1250/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-07-17,Giấy phép chính thức (ABEI - Bộ TT&TT),425/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gamota.vn,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-01-10,Giấy phép chính thức (ABEI - Bộ TT&TT),35 /QĐ-BTTTT,expired,https://giayphep.abei.gov.vn/
gamute.vn,CÔNG TY TNHH CÔNG NGHỆ GIẢI TRÍ CHÂU Á,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-12-25,Giấy phép chính thức (ABEI - Bộ TT&TT),2516/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gamz.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ GAMZ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-01-21,Giấy phép chính thức (ABEI - Bộ TT&TT),93/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gapo.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ GAPO,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-05-27,Giấy phép chính thức (ABEI - Bộ TT&TT),222/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
garena.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ VÀ THỂ THAO ĐIỆN TỬ VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-06-16,Giấy phép chính thức (ABEI - Bộ TT&TT),351/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
gautructruyenky.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VISION INVEST,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-01-27,Giấy phép chính thức (ABEI - Bộ TT&TT),54/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
gemezz.vn,CÔNG TY TNHH SÁNG TẠO ĐA PHƯƠNG TIỆN,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2021-06-21,Giấy phép chính thức (ABEI - Bộ TT&TT),99/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
genshin.funtap.games,CÔNG TY CỔ PHẦN FUNTAP GAMES,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-07-07,Giấy phép chính thức (ABEI - Bộ TT&TT),401/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
genshin.playfun.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-08-07,Giấy phép chính thức (ABEI - Bộ TT&TT),1454/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
genz.vgplay.vn,CÔNG TY CỔ PHẦN VGP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-03-27,Giấy phép chính thức (ABEI - Bộ TT&TT),456/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
genzzz.xyz,CÔNG TY TNHH TRUYỀN THÔNG GENZ ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-02-12,Giấy phép chính thức (ABEI - Bộ TT&TT),83/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
getup.vn,CÔNG TY CỔ PHẦN ỨNG DỤNG VÀ TRUYỀN THÔNG  X7PLUS,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-12-10,Giấy phép chính thức (ABEI - Bộ TT&TT),534/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
gf2.thsgame.com.vn,CÔNG TY CỔ PHẦN THS GAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-05-06,Giấy phép chính thức (ABEI - Bộ TT&TT),236 /QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ggames.vn,CÔNG TY TNHH TRỰC TUYÊN THIÊN HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-11-08,Giấy phép chính thức (ABEI - Bộ TT&TT),2052/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ggo.vn,CÔNG TY CỔ PHẦN GGO ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-01-23,Giấy phép chính thức (ABEI - Bộ TT&TT),28/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ghmgames.vn,Công ty TNHH Công nghệ GHM ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-06-23,Giấy phép chính thức (ABEI - Bộ TT&TT),367/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ghnt.vn,CÔNG TY CỔ PHẦN VTC DỊCH VỤ DI ĐỘNG - ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-02-13,Giấy phép chính thức (ABEI - Bộ TT&TT),93/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ghost.vtczone.vn,CÔNG TY CỔ PHẦN VTC DỊCH VỤ DI ĐỘNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-12-12,Giấy phép chính thức (ABEI - Bộ TT&TT),552/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ghoststory.vnggames.com,CÔNG TY CỔ PHẦN TẬP ĐOÀN VNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-10-02,Giấy phép chính thức (ABEI - Bộ TT&TT),435/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ghtt.ygame.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ YGAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-11-04,Giấy phép chính thức (ABEI - Bộ TT&TT),1875/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
giacavattu.com.vn,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2015-07-09,Giấy phép chính thức (ABEI - Bộ TT&TT),93/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
giacngo.vn,BÁO GIÁC NGỘ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-04-26,Giấy phép chính thức (ABEI - Bộ TT&TT),56/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
giahanghoa.com.vn,TRUNG TÂM THÔNG TIN CÔNG NGHIỆP VÀ THƯƠNG MẠI,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2015-07-09,Giấy phép chính thức (ABEI - Bộ TT&TT),93/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
giaido.vn,CÔNG TY CỔ PHẦN ELCOMPLUS,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-04-15,Giấy phép chính thức (ABEI - Bộ TT&TT),546/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
giaimasinhton.hgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-06-23,Giấy phép chính thức (ABEI - Bộ TT&TT),894/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
